0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
J'Entends la Mer Liquid Soap Refill  500ml,-0.061104223,0.015535276,-0.048197525,-0.045645931,-0.052665296,-0.192699151,0.106493919,0.043865882,0.066240772,0.10686709,-0.037346607,0.085999315,0.127515016,0.061153873,0.01345701,-0.036805757,-0.057886642,-0.066418276,-0.010426009,0.072509867,-0.021989436,0.042570829,-0.083399823,0.086610712,-0.163486553,-0.166250322,-0.292398891,0.070024458,0.057110298,0.003780132,-0.03045575,-0.094498338,0.148768005,0.059262241,0.017086418,0.079497063,-0.060672237,-0.197248889,-0.029308196,0.107420792
Ilios Euro Pillowcase Lemon/White 65x65cm,0.045609683,-0.071198073,0.07213605,0.074714931,-0.065123083,-0.256399228,0.065939222,-0.074663548,0.091779158,0.199193589,-0.036524195,-0.147668197,0.127597304,0.037418251,-0.068632594,-0.339247475,-0.040137465,-0.035608868,-0.023942458,0.140868634,0.038268918,-0.002122638,-0.049188858,0.190626777,-0.131147316,-0.048434262,-0.043276749,0.040591334,0.057778763,0.07976915,-0.109252199,-0.118374692,-0.024425092,0.101924956,0.053719886,-0.078992333,-0.151673649,-0.215405558,0.011748837,-0.144789713
Extra Pur Body Lotion Fragrance Free 300ml,-0.419695357,0.02044664,0.043254752,-0.041675942,0.060842473,0.162914375,0.057811072,-0.203251675,0.181605616,-0.126765785,0.05352107,0.042717348,0.085379093,0.026217638,0.184128572,0.212485329,0.06159572,-0.206042506,-0.293823974,-0.087180255,-0.074803674,0.046784428,0.112243201,0.030088248,0.046153893,-0.056330663,-0.342474064,-0.144041675,0.130802248,0.133800074,0.036903448,-0.044756892,0.204071862,-0.727120812,-0.060742136,0.111893619,0.179218991,-0.05093465,-0.131764069,0.107664268
Ralph Men's Leather Wallet Black 10x12cmh,-0.10479195,-0.041348093,0.004358313,0.107473826,0.119937428,-0.093495348,-0.221943025,0.397154826,0.107050825,0.076821225,0.127977523,-0.198297782,0.003131276,0.057545236,-0.312436218,-0.232642298,0.046819866,-0.062235154,-0.044265842,0.103099723,-0.018241068,0.019443721,0.099814928,0.089238722,0.102222381,-0.173255861,0.198800959,0.130193386,0.161216444,-0.008795599,-0.014004817,-0.091280183,-0.328756192,0.103614175,-0.043410595,-0.087613878,-0.306335055,-0.056577583,0.025778641,0.171694479
Ilios Duvet Cover Lemon/White King 245x210cm,-0.115642008,0.012015425,0.044879071,-0.092299641,-0.145501013,-0.127415244,0.117485846,-0.008422357,0.122109165,0.017210802,0.037336289,-0.191416421,0.138032668,0.010200613,-0.093177938,-0.397119338,-0.053283382,0.019683405,-0.029106503,0.148252253,-0.021766504,0.012874132,-0.101467334,0.167940846,0.047269459,0.041773218,0.026769756,-0.083186667,0.085392657,0.001844149,0.037493265,-0.213738958,0.155363574,0.167317937,-0.143140316,-0.115353487,-0.175075582,-0.279331128,0.000332333,-0.029548161
Cecil Bear w/Dinner Jacket Brown/Blue 35cmh,-0.044467296,0.022937043,0.008063213,0.001370563,-0.038163507,0.097493887,-0.009567969,0.078009127,-0.038666496,0.011382821,0.023009437,-0.067461964,-0.009614893,0.006944789,0.003634369,-0.153826115,0.046108028,-0.01725286,-0.051390704,0.049232227,-0.079821867,0.040877788,0.031060517,0.048928534,-0.018331344,0.008811182,0.22892076,0.054070204,0.050740511,-0.087294794,0.04831612,-0.038325911,-0.270545097,0.172382872,0.032711271,-0.176617986,-0.080010914,0.060269897,0.006442414,0.148940641
Extra Pur Body Lotion Olive & Lavender 300ml,-0.294048117,0.033202336,-0.074642932,-0.004856725,-0.044680563,0.107744296,0.077668683,-0.000774466,0.259359979,-0.028937432,-0.103299434,0.196271361,-0.008158256,-0.004125249,0.107062042,0.247227762,0.026558091,-0.277573974,-0.059369398,-0.1720872,-0.094419647,0.102777888,0.06797128,-0.028875198,0.063546593,0.02624323,-0.327995466,-0.018385711,0.093814107,0.103100522,0.040974736,-0.053578273,0.091374749,-0.416638203,0.03787372,0.112031345,0.202347639,0.028281957,-0.053461996,0.039543823
Extra Pur Body Lotion Fig of Provence 300ml,-0.490156908,0.031134289,-0.053258799,-0.03068311,-0.008511296,0.189174753,0.016243256,-0.11828453,0.153244445,-0.140326001,0.0139313,0.169617924,0.045053389,-0.14810373,0.11119729,0.398278824,0.050500069,-0.352081774,0.017024323,-0.13368016,-0.045742539,0.034396503,0.11660761,-0.03465161,0.133120519,0.022892505,-0.334604624,-0.069895811,0.076562854,0.198611688,0.017149791,-0.095084354,-0.052565196,-0.566546259,-0.005443723,0.306622166,0.326717286,0.032181907,-0.070181367,-0.091196439
Ilios Duvet Cover Lemon/White Single 140x210cm,-0.049489206,0.031730218,0.077916023,-0.009358803,-0.07517863,-0.09236343,0.027000181,0.084916558,-0.052010321,-0.020439295,-0.056184144,-0.100004102,0.077280843,-0.006113343,0.022030975,-0.087251437,-0.000910905,-0.077783339,-0.097679979,0.036419519,0.007872095,0.007124177,-0.017077032,0.012981073,-0.031467145,-0.146549906,0.056778587,0.035412597,0.021688061,0.090023792,-0.041635584,0.031341032,0.05822589,0.002915049,0.018578034,-0.096109952,-0.128538919,-0.150026709,0.01099862,-0.014368643
Extra Pur Body Lotion Orange Blossom 300ml,-0.649197405,-0.015686787,0.023091238,0.018763174,0.130050694,0.12315515,0.073070365,-0.078364453,0.286743934,-0.049050928,-0.022044468,0.181217746,0.061992761,0.02364291,0.100334541,0.205287768,0.051894349,-0.349076392,-0.187372077,-0.162898004,-0.099091584,0.109252188,0.181372107,0.052307104,0.038331297,-0.05804849,-0.356852678,-0.114162718,0.190840465,0.126939041,0.036119508,-0.094806983,0.045949022,-0.613022304,0.168396342,0.018739984,0.510283796,0.029557374,-0.02305501,0.010547217
Extra Pur Body Lotion Wild Rose 300ml,-0.303853688,0.072391059,-0.077879978,-0.050998276,0.054056479,0.087651873,0.097776882,-0.011180275,0.138324145,-0.07535224,0.008451163,0.123626304,-0.046445479,-0.058693762,0.083283244,0.227246507,0.002850097,-0.232151819,0.005578736,-0.161473947,-0.000636656,0.095174219,0.092614635,0.039150584,0.085401343,0.064281808,-0.221127404,-0.039855148,0.035575921,0.076155466,0.062637414,-0.035572603,0.121309809,-0.484674105,0.136389879,0.057871613,0.281082456,0.033155976,-0.051880388,0.101340071
O. E Travel Tote Citrine 30x31x19cmh,0.024759767,0.013233783,0.01010334,0.026627789,0.054582061,-0.144041723,0.02105729,0.020834517,0.031982632,0.034721569,-0.001165413,-0.023147182,-0.03030907,-0.003290768,-0.045473322,-0.031844586,-0.035129814,-0.008399707,-0.019337284,0.025987106,0.060887769,-0.035348245,-0.013107325,-0.02461279,-0.013671405,-0.091064514,-0.028766335,0.084877009,-0.001250254,0.056494067,-0.045684778,0.041473145,0.063861852,-0.018153907,0.033077387,0.078160657,-0.078526081,-0.052597554,0.028114663,0.015833896
Ilios Duvet Cover White King 245x210cm,0.049401963,-0.00218239,0.01160752,0.019723817,0.031676061,-0.197905982,-0.092754735,0.025788716,-0.01550853,0.168855812,-0.026806079,-0.04392289,0.069329676,0.013813719,-0.079558419,-0.337228359,0.038437213,-0.005708891,0.004814908,0.119834785,0.102208216,-0.030791386,-0.006881945,0.033022048,-0.050337311,-0.105640694,0.020093622,0.069598138,-0.022185705,0.113129706,-0.066094713,0.001631688,0.074671473,0.084309912,0.0929448,-0.004229274,-0.231167902,-0.019536647,0.031471211,-0.016034192
Glyph Leather Tablet Sleeve Nude 21.5x25.5cmh,-0.124552488,-0.048653069,0.027770165,0.118517195,-0.243134823,-0.110160426,0.022088907,0.118099079,0.001688144,0.015336177,-0.140746286,-0.145156918,-0.247023994,-0.160102779,-0.099495487,-0.350390022,-0.057010641,0.117290358,0.004242601,0.276305609,0.075557902,-0.073583953,0.080001112,0.004737772,-0.205050759,-0.176023522,0.267527744,-0.163784786,0.032823208,-0.053805428,-0.034813408,-0.284862006,0.041770312,0.095836666,0.103837609,-0.128154305,-0.155791006,-0.080482705,0.037169693,0.194715418
Ilios Duvet Cover White King Single 160x210cm,0.053110347,-0.058322939,-0.031539252,-0.017551422,0.030128902,-0.127209223,0.037501192,-0.081026911,0.027105039,0.231085256,-0.078017333,-0.042149486,0.04087257,-0.064308501,4.21E-05,-0.105508105,-0.035917903,0.011803338,0.050239312,0.035988387,0.04391697,0.051143639,-0.065862024,-0.022668801,-0.07259261,-0.043428567,-0.078484274,-0.044601576,-0.024559181,0.07073566,-0.057554998,-0.053389591,0.095203885,0.050615698,-0.015833301,-0.101794183,-0.035625359,-0.093286883,0.027972484,-0.079581238
Extra Pur Body Lotion Fresh Verbena 300ml,-0.311981561,-0.017634005,0.004255375,-0.114065036,0.109154251,0.150279033,0.062083956,-0.159264506,0.161684616,-0.053135782,0.048437909,0.141936767,-0.04369671,-0.050743522,0.131912573,0.067566351,-0.036868863,-0.15923205,-0.066802762,-0.155586802,-0.020141145,0.058959899,0.083401819,-0.010167345,0.038529368,0.034587325,-0.262386036,-0.1148571,0.11692766,0.063632174,0.019560321,-0.052471413,0.0755073,-0.43860295,-0.030774348,0.055701064,0.250546028,0.037529067,-0.068744582,0.035595976
Extra Pur Body Lotion Sweet Violet 300ml,-0.581781715,0.015180442,0.083153053,-0.004800705,0.139616872,0.242727471,0.152268689,-0.171235583,0.182489677,-0.141584799,-0.039586126,0.080129106,-0.022385172,0.01761333,0.091000744,0.294886502,0.00399141,-0.427199743,-0.037667335,-0.160710118,-0.059221388,0.034606203,0.192903567,0.058931724,0.190725416,0.023367252,-0.325402361,-0.133060354,0.18923504,0.211558993,0.08948645,-0.100411644,0.041579523,-0.954889057,0.166353438,0.116328538,0.34111335,0.058900117,-0.108685882,0.006451851
Extra Pur Body Lotion Summer Grapefruit 300ml,-0.410073302,-0.00107019,0.106536094,-0.013073656,-0.030400152,0.245365542,0.077344581,-0.061865055,0.200827978,-0.040686715,0.062622534,0.084846221,-0.033518041,0.069070904,0.180170895,0.17581269,0.090101232,-0.259891788,-0.113058376,-0.222075776,-0.085664681,0.041518222,0.200371654,0.113133226,0.023495648,-0.023061195,-0.204965717,-0.110722714,0.101856538,0.102616371,0.052938608,-0.049079654,-0.157387865,-0.56464414,0.281559365,0.069644232,0.279899161,0.135912902,-0.071929191,0.080724833
Petra Ring Cornelian 6,0.050662257,-0.063926185,-0.022969678,0.012977676,-0.055678077,-0.079629393,-0.010801565,0.163451964,-0.033903277,0.128345015,0.002412056,-0.031895722,0.083684712,-0.100513352,0.062753023,-0.287994528,-0.017248838,0.036792896,0.078131245,0.077887994,0.024235824,0.077361344,-0.063360654,-0.056700589,0.008380966,-0.068683794,0.040819932,0.058305618,0.033934329,0.05002202,0.06707298,-0.169342542,0.010764072,0.418784129,-0.005780845,0.089980662,-0.126651359,-0.19406513,0.047206783,-0.101342626
Pillar Candle White L 10cmdiax15cmh,0.002828349,0.057170626,-0.010148157,0.038278586,-0.159970779,0.012485146,-0.02972284,-0.192511921,0.068137634,0.053873579,0.026544452,0.124307087,0.004345152,0.003392474,-0.042859897,0.242868209,-0.003540018,-0.047641403,0.035325775,-0.069702776,0.047110487,0.118575234,-0.093712453,0.093270908,0.012715959,0.043236403,-0.261457811,0.004919826,-0.046295147,-0.058459719,-0.023488128,0.03775839,0.136764255,0.054685033,0.091238313,0.370458462,0.176476608,0.013446582,0.00104047,0.008908063
Petra Ring Cornelian 7,-0.101083136,-0.043632385,-0.064397537,0.096927875,-0.126195343,-0.188818761,0.014244773,0.138559643,0.114869782,0.072414676,-0.116716491,-0.103841606,0.141102557,-0.15600277,0.058121858,-0.527166558,-0.022160689,-0.085179417,0.044854366,0.076031364,-0.125862373,-0.057910161,0.017898752,-0.031675026,0.036221229,-0.056852128,0.23319714,0.112260842,0.049139618,0.118764794,-0.016659062,0.000456061,0.023091489,0.122661736,0.017747129,-0.284151423,-0.239763294,0.03005081,0.086685135,0.024919961
Pillar Candle White M 7.5cmdiax12.5cmh,-0.001303031,0.058103935,-0.010146474,0.036923666,-0.160726862,0.034893549,-0.028323516,-0.190004505,0.06410974,0.023477362,0.025738151,0.103193565,-0.001498084,-0.005215114,-0.048563906,0.264126069,-0.003079708,-0.046391099,0.035665657,-0.073199841,0.052839327,0.109353422,-0.074969569,0.074894071,0.035624472,0.042789282,-0.240148362,-0.002690752,-0.060648995,-0.029739917,-0.026357404,0.025090934,0.102942567,0.048123755,0.079176119,0.382199994,0.169418495,0.010406349,0.005363036,-0.021529624
Petra Ring Cornelian 8,0.062581637,0.114952135,0.092607383,0.217617757,0.024268687,-0.18458308,-0.090659622,0.281743423,0.076155406,-0.091991492,0.065594654,-0.055963277,0.077933189,-0.077833698,-0.02697891,-0.34141081,0.009289613,-0.10671739,-0.051852527,0.14829724,0.174092523,-0.095718144,-0.066439383,-0.285593993,0.039558008,-0.091784768,0.217070956,0.309599061,0.004305876,0.044631946,-0.134158176,0.040698351,-0.118434722,0.012400365,-0.03629673,-0.037460482,-0.298777841,0.13375695,0.132656319,0.115237421
Beta Leather Key Holder Nude 10.5x1cm,0.056787457,0.003207077,0.208154631,0.186104936,-0.032879986,-0.01402465,-0.099193977,0.291919246,-0.001674432,0.098644833,0.055406705,-0.085230978,0.026822449,-0.086077064,-0.131174271,-0.225655315,0.149444808,0.088598941,-0.126368969,0.139987632,-0.120420169,-0.239109653,0.070380008,-0.081251847,-0.027343403,-0.02188382,0.484149432,0.270637005,0.172970667,0.010348923,0.001630295,0.123659062,-0.342748523,0.251348252,-0.00390685,-0.341265859,-0.223382713,0.00508218,0.105816992,0.235230691
Pillar Candle White S 4cmdiax10cmh,-0.007571595,0.051435439,0.003610259,0.03934669,-0.169979285,0.039240992,-0.029748573,-0.205054531,0.036858264,0.016795928,0.017651314,0.120378955,-0.003356649,-0.012408099,-0.059794169,0.277042538,-0.016253241,-0.052290974,0.035150343,-0.068870337,0.067904556,0.116927222,-0.086265046,0.094094455,0.032725901,0.059444217,-0.286080211,-0.001563419,-0.056258044,-0.010902356,-0.021590876,-0.008344333,0.133160646,0.056568702,0.089602712,0.409523829,0.188256598,-0.0024146,0.017575034,-0.031012391
Beta Leather Key Holder Citrine 10.5x1cm,-0.063617016,0.028204293,0.110023632,0.10789905,-0.058019443,-0.081126503,0.036877896,0.121836453,-0.058729421,0.038966213,0.02721808,0.013599372,0.030540631,-0.026405996,0.005270477,-0.324329658,0.061574787,-0.009768421,-0.165948375,0.073678868,-0.033053452,-0.046087894,0.006904963,-0.007999992,-0.124012261,-0.049331975,0.320032229,0.084767858,0.027677834,-0.065351088,0.082195168,-0.018755515,-0.202696023,0.22202662,0.037307254,-0.306820558,-0.169800269,0.088877063,0.085852295,0.134902014
Pillar Candle White XL 10cmdiax18cmh,0.024605617,0.070474802,-0.029199781,0.007123201,-0.156283773,0.004413823,-0.05643859,-0.173826851,0.090688676,0.043055713,0.020042497,0.104570453,-0.00883637,-0.031386944,-0.034107438,0.227682981,-0.041708374,-0.033621049,0.050126792,-0.062495264,0.061801987,0.12298462,-0.123368951,0.088285208,0.022828707,0.066552773,-0.22020272,-0.018274077,-0.028682452,-0.06148144,-0.016823676,-0.01275076,0.146913934,0.043990447,0.033795116,0.38415934,0.183106295,-0.010149336,0.001360608,-0.021394059
Tapered Leg Table  Pacific Oak   220x105x76cmh,-0.006510333,-0.000300603,0.003054347,-0.015412691,0.012098547,-0.091057328,0.022032038,-0.005106739,0.017264603,-0.000402725,-0.010217702,-0.029054901,0.057312358,-0.034067238,-0.005365065,-0.066907747,-0.035131613,0.001495029,-0.001823581,0.036631568,0.045974368,-0.005580476,-0.047973141,-0.006294039,-0.008570972,-0.080087913,-0.030461501,0.000717328,0.027930578,0.050436824,-0.026686033,-0.052251109,0.097607083,0.032992448,-0.024894644,0.063584104,-0.039229534,-0.108417043,0.014352568,-0.022589779
Pillar Candle White XXL 12cmdiax25cmh,0.006188312,0.084945583,-0.038609539,-0.010384171,-0.156552314,-0.069043959,-0.042421286,-0.193887792,0.112288313,0.079250333,0.035604073,0.124492364,0.029541146,-7.31E-05,-0.03256148,0.247498321,-0.081240928,-0.031001092,0.083170068,-0.058320493,0.082359324,0.131945808,-0.142349794,0.143912249,-0.021463544,0.043688566,-0.252084271,-0.055988086,-0.031026828,-0.122752294,-0.032546245,1.91E-05,0.148263624,0.050898258,0.05698748,0.469453716,0.188339124,-0.037620216,0.000254594,-0.005539924
Beta Leather Key Holder Apple 10.5x1cm,0.005139466,-0.055737922,0.048581068,-0.023573782,0.160484199,-0.055911455,-0.195434541,0.196757868,-0.072250228,0.017120649,-0.026008555,-0.098280539,0.104135429,0.017937802,-0.026343395,-0.137652052,0.100097326,0.133640067,-0.161409833,0.015224204,0.031110317,-0.115922594,-0.016357135,-0.012005281,0.081427496,-0.042757645,0.216674156,0.162656388,0.075030837,-0.133794118,0.014517805,0.014495079,-0.258478283,0.187665029,0.055990298,-0.328793139,-0.078132348,-0.027924959,0.12193721,0.24227753
3 Wick Candle White 12.5cmdiax11cmh,0.003710426,0.041604529,-0.022453215,0.020479433,-0.123581803,0.018678176,-0.027341125,-0.167537985,0.062745489,0.023533854,0.011389221,0.102688109,-0.018458912,-0.015672882,-0.039506303,0.19115542,-0.012630336,-0.050691282,0.062474362,-0.063286858,0.077747846,0.076046544,-0.050519565,0.037927894,0.016999,0.031919478,-0.189989035,0.006174974,-0.004138454,0.013587813,-0.017781785,0.016223427,0.126958465,-0.021129086,0.045976779,0.291715875,0.161079433,-0.026452155,-0.005853533,-0.023533289
Beta Leather Key Holder Cherry 10.5x1cm,-0.003822139,0.008000468,0.113688436,0.12247035,0.041470614,-0.276390435,0.06414006,0.077518664,0.022629629,0.063088178,-0.030881127,0.05339107,0.148729117,-0.007727,-0.06744072,-0.354972041,-0.031029905,-0.039320091,-0.244845526,0.155225006,0.164149379,-0.144991586,-0.039155585,-0.080104035,-0.15179734,-0.265680855,0.130211359,0.139803818,0.037640262,0.055189763,-0.054433656,0.012339232,-0.048004073,0.181401519,-0.091595995,-0.048248355,-0.359942336,0.005703649,0.082612748,0.00792811
Soren Shower Curtain Black/Orchid 180x180cm,0.031637774,0.0031654,0.001211894,0.017479392,-0.003939551,0.032606924,-0.091582243,0.187202732,-0.009646248,0.06731398,0.083608597,-0.140649865,-0.043417004,0.047689308,-0.012783467,-0.21769413,0.059980146,0.065889564,-0.039374305,0.037640048,0.002911638,0.000968406,0.02689757,-0.037896982,-0.057303279,0.071708692,0.155040738,0.068456663,-0.016368271,-0.078196638,0.041001793,-0.046748356,-0.176634561,0.059152853,0.054630825,-0.176373425,-0.198289506,-4.13E-05,0.069340973,0.104853809
Village Shower Curtain Pearl/Tangerine 180x180cm,0.044252095,-0.00350456,0.039924367,0.010122915,0.005178887,0.034530818,-0.078006289,0.211046894,-0.069392761,0.003839422,0.046622527,-0.040913458,-0.01477394,0.025182387,-0.026214605,-0.216194583,0.03857555,0.018872395,-0.036800344,0.038051913,0.008593837,-0.024650034,0.072580097,-0.038687058,-0.073194686,0.013529637,0.179410487,0.071907502,0.050401124,0.006679726,0.030099341,-0.031803433,-0.220328405,0.122177472,0.091435154,-0.119569254,-0.133672145,0.007985856,0.061217881,0.065918792
Petra Rng Deep Calci 6,-0.011335927,0.021654983,0.052353375,0.025691943,-0.016647376,-0.134650415,0.028586712,0.052107307,-0.008819489,0.009567029,-0.002779124,-0.092013198,0.006156607,-0.052190073,-0.01202179,-0.128137736,-0.014076792,-0.003007563,-0.029934256,0.062360743,0.064774258,-0.068163808,-0.019718821,-0.047863301,-0.043510958,-0.048961476,0.043843131,0.05212331,0.006230853,0.05861761,-0.040440934,0.019243831,-0.000630247,0.026468506,-0.01791406,-0.025588829,-0.133983477,-0.010602686,0.063865204,0.021481486
Petra Rng Deep Calci 7,-0.049471081,0.007073621,-0.000508557,0.013014102,-0.026920857,-0.143741907,0.023665867,-0.026356668,0.033272025,-0.011897043,-0.021497339,-0.066154835,0.155422267,-0.02315181,-0.010498254,-0.114704744,-0.045920063,-0.020153873,-0.062979634,0.07313673,0.033609941,-0.010090221,-0.051226099,0.017509631,-0.009094653,-0.119984484,-0.025515488,-0.007230535,0.055644056,0.065074688,-0.028172763,-0.066646909,0.106637996,0.024460187,-0.050391449,0.049296082,-0.084345933,-0.222406425,0.008005138,-0.005542411
